Data,Z1,Z2
3067,-1.72355,-0.655962
3068,0.710923,-0.224027
3069,0.295536,0.365674
3070,-0.0773832,0.526352
3071,0.622267,-1.25607
3072,-0.598681,-1.36164
3073,1.5357,0.387502
3074,0.00371234,0.850988
3075,0.444076,0.0677031
3076,-0.221504,0.866444
3077,0.387788,-0.985659
3078,-0.878632,-0.207512
3079,-0.30183,1.4945
3080,-1.71387,1.12559
3081,1.52983,0.281806
3082,-0.467563,0.222631
3083,0.60977,0.844697
3084,-1.19759,-0.579277
3085,0.68557,0.00144609
3086,0.422119,-1.37463
3087,0.902653,1.86226
3088,0.85093,1.29013
3089,1.48355,0.430544
3090,0.930358,-1.46432
3091,0.243994,-1.261
3092,-1.36092,1.27331
3093,-0.975183,-0.964259
3094,-0.995596,1.48733
3095,-0.734288,-0.442527
3096,1.67808,-1.43361
3097,-0.165797,-0.480347
3098,0.147799,1.46953
3099,0.730883,-0.4601
3100,1.49329,-0.346488
3101,0.250307,1.40607
3102,-0.655609,-1.92091
3103,-1.04087,-0.0582413
3104,0.361364,-0.295188
3105,0.278206,0.952656
3106,-0.226387,-0.357453
3107,-0.0774973,0.528536
3108,-1.50569,0.109473
3109,0.170709,0.577959
3110,0.598715,-0.451935
3111,0.543103,0.07525
3112,-0.590579,0.665997
3113,-0.633966,-1.85983
3114,-0.930751,-0.377725
3115,1.52429,0.422157
3116,1.01469,-0.568683
3117,0.402902,1.75206
3118,-1.98029,1.29134
3119,-1.83216,-0.524296
3120,-0.494971,-0.383326
3121,-0.899808,-1.10922
3122,-1.22359,0.0184196
3123,-0.474472,-0.85416
3124,-1.73623,-0.2177
3125,-1.10516,-0.972555
3126,-0.486798,-0.755423
3127,0.0694541,0.629853
3128,0.283593,-0.645172
3129,-0.682433,0.573014
3130,-2.10218,0.0893403
3131,0.494544,-0.861846
3132,0.82693,-0.0637108
3133,0.0908306,0.0701342
3134,0.233133,0.727272
3135,-2.04426,0.00333189
3136,-1.65958,-0.649901
3137,0.767274,-0.991039
3138,1.46119,0.0892102
3139,-0.459061,-0.0823347
3140,0.260642,0.843593
3141,-1.59512,0.478716
3142,-1.07655,0.0529927
3143,-0.411735,-0.656495
3144,0.279482,-0.627312
3145,-0.41978,0.920527
3146,-0.987414,-0.276017
3147,-0.0274285,0.212879
3148,-1.10851,-0.87872
3149,-1.30351,1.43082
3150,-0.365962,0.919044
3151,-0.527883,-1.68503
3152,-0.346639,-0.750207
3153,-1.05764,1.52812
3154,0.344889,-0.487945
3155,-1.41733,0.698693
3156,0.35892,1.43197
3157,-1.25425,0.186425
3158,0.277305,-1.23513
3159,0.465582,0.893239
3160,-0.39715,-0.771126
3161,0.949197,-1.35279
3162,0.349751,-1.7073
3163,-0.602395,-1.196
3164,0.111404,0.606241
3165,-1.2204,0.418945
3166,2.27308,0.897952
3167,0.367888,1.55203
3168,-0.339493,-0.82125
3169,0.0219024,0.649664
3170,0.333857,-1.60158
3171,-1.16459,-0.693357
3172,-0.190425,0.687443
3173,0.0429482,0.248712
3174,-0.447541,-0.232917
3175,-0.260904,-0.614062
3176,-1.75936,-0.554597
3177,0.122879,-0.687964
3178,0.787484,-0.194054
3179,-0.743521,1.47831
3180,-1.09007,0.679374
3181,-0.800463,0.713184
3182,1.10744,-0.10479
3183,-0.373754,0.101162
3184,0.408861,1.69874
3185,1.48539,-0.696646
3186,1.17451,-2.17639
3187,-1.20222,0.0714329
3188,-0.730037,0.579613
3189,-0.609644,-0.736105
3190,-1.04789,-2.22184
3191,0.163989,-0.681345
3192,-0.513141,-0.274226
3193,0.722121,-0.108535
3194,-0.748331,-0.906388
3195,0.562933,0.269567
3196,0.85871,0.0945654
3197,-0.511378,0.206732
3198,0.700776,-0.183847
3199,1.20906,-1.7295
3200,1.25704,-0.589846
3201,-0.456935,-0.72547
3202,-0.373344,0.397997
3203,-2.34543,-0.328869
3204,0.116965,-0.649811
3205,-0.230716,-0.86372
3206,0.145321,-0.366888
3207,-0.599456,0.668998
3208,1.74937,0.0523454
3209,0.569077,-0.0105861
3210,-0.253241,0.660531
3211,4.20085,-0.611636
3212,-0.136091,1.49555
3213,-0.107317,-0.527724
3214,-0.301837,0.653246
3215,-0.600995,0.423544
3216,-0.698679,-1.52052
3217,0.666134,1.85186
3218,-0.162933,0.748167
3219,-0.981222,-0.52099
3220,0.689503,1.1268
3221,1.336,0.600523
3222,-0.375045,-1.34192
3223,0.0512269,0.509334
3224,-0.100161,0.314218
3225,-0.346968,-1.36048
3226,-0.84475,-0.0680991
3227,0.464581,-0.21022
3228,0.924125,-0.795338
3229,0.0759448,-0.238328
3230,2.53661,-0.182227
3231,-0.935982,0.859379
3232,-1.93864,-1.36902
3233,-1.68834,0.925704
3234,1.54872,0.711186
3235,-0.186612,-0.539981
3236,1.04147,-1.82794
3237,-0.686261,-0.812311
3238,-0.0946586,1.5347
3239,0.00776689,-0.753544
3240,-0.0932458,0.416256
3241,0.151571,-0.0769906
3242,1.23266,-0.1379
3243,-0.285585,1.36542
3244,-0.0184667,0.696431
3245,-1.62388,2.09622
3246,-0.728447,-0.567723
3247,0.274438,-0.186211
3248,0.205569,1.41618
3249,1.3409,-0.21919
3250,1.18157,-0.269626
3251,-0.900254,-2.18488
3252,0.307878,-2.27744
3253,-0.0132254,1.09039
3254,-0.495218,-0.563009
3255,-1.75435,0.526506
3256,-0.139552,1.45327
3257,1.59323,0.155382
3258,0.0145409,-1.24819
3259,-0.490814,0.14566
3260,-1.13274,0.0309598
3261,0.664823,-3.57541
3262,-0.827663,-1.05957
3263,-0.371952,-0.198682
3264,-1.18009,-1.8023
3265,1.10112,-1.13723
3266,1.21083,0.683805
3267,-0.000139557,-2.91277
3268,0.401067,-1.76734
3269,-0.181105,1.33294
3270,-2.00138,1.47993
3271,-0.776096,-1.48584
3272,0.194243,0.252388
3273,-1.2932,-0.369528
3274,-0.334227,1.35827
3275,-0.536569,-0.281477
3276,-0.552933,-0.553489
3277,0.406648,-0.999134
3278,-0.372463,-0.105195
3279,0.88317,0.807929
3280,-0.442467,-0.566665
3281,0.661692,0.723383
3282,-0.829676,-0.135214
3283,0.282827,0.209095
3284,-1.268,-1.31588
3285,0.141186,0.706406
3286,-0.28887,-0.356376
3287,0.334905,0.593089
3288,-2.32905,-0.934807
3289,0.633754,-0.529348
3290,-1.10248,-0.976973
3291,1.02421,0.869913
3292,-0.74324,-1.27901
3293,0.42388,0.68531
3294,0.305852,-0.561333
3295,0.414993,-0.0571752
3296,-0.117667,-1.10097
3297,-1.44809,1.08851
3298,-1.76286,-0.217264
3299,-1.77249,-1.32386
3300,0.581896,0.576151
3301,-1.00696,0.749391
3302,0.83922,0.656776
3303,-0.0766283,-2.06694
3304,0.906485,-0.00712681
3305,0.966927,-1.06484
3306,-2.52199,1.03647
3307,-2.17566,0.335755
3308,0.28636,-1.63584
3309,0.790567,0.908052
3310,0.0478493,0.758038
3311,1.82185,-0.303551
3312,-1.07468,0.946098
3313,-1.1815,-0.506886
3314,-0.703797,-0.139367
3315,-1.06279,0.996284
3316,-0.340015,1.11756
3317,-2.50016,-0.367201
3318,-0.121693,0.318509
3319,0.792536,-0.734848
3320,0.747907,-0.374503
3321,-0.231378,0.279374
3322,-0.0749634,0.669791
3323,-0.770901,-1.27542
3324,-0.782037,0.759169
3325,-0.0860768,1.29454
3326,0.580448,-0.775518
3327,0.794342,-0.53498
3328,1.74189,1.32326
3329,-2.23875,1.49067
3330,-0.906668,0.681257
3331,-0.491395,0.140007
3332,-1.19532,0.0648142
3333,-0.608308,0.959264
3334,-0.420978,-0.725403
3335,-1.28045,1.59651
3336,2.15918,-1.31342
3337,1.92223,-0.782887
3338,-0.59561,-0.186372
3339,1.38115,-1.35135
3340,-0.12571,1.06938
3341,1.17936,-0.772122
3342,0.242462,0.850218
3343,0.392946,0.932025
3344,-0.872062,-0.32407
3345,0.365872,1.09008
3346,-0.278865,0.0915051
3347,-0.52977,0.584653
3348,-0.420183,0.00124885
3349,-0.0067432,0.373073
3350,-0.941141,-0.920304
3351,1.4557,-1.42976
3352,0.0470519,-0.929545
3353,-1.66678,0.127613
3354,0.329025,-1.75637
3355,0.407774,0.536405
3356,0.0153849,-0.172927
3357,0.263893,-0.144132
3358,-0.912083,0.442688
3359,-2.61555,0.582358
3360,-0.597732,-2.03592
3361,-0.152496,0.23261
3362,-1.55495,-1.82488
3363,0.336422,-1.1636
3364,-0.470801,-1.10748
3365,0.300732,-0.0985209
3366,0.118604,-0.846746
3367,-0.253042,-0.626016
3368,-0.598495,-0.516589
3369,0.0405411,-0.0704323
3370,-1.35958,-1.70922
3371,1.46369,-0.383697
3372,0.934934,-2.30219
3373,0.12224,1.52273
3374,-0.563778,0.686064
3375,-0.0229059,2.16199
3376,0.544374,-0.286437
3377,1.09687,-0.0538873
3378,-0.723441,-1.0821
3379,0.234277,0.558071
3380,0.93724,0.801945
3381,1.08106,0.178206
3382,1.60118,-0.184414
3383,0.0763319,0.401929
3384,0.442125,0.363426
3385,-0.161482,0.186525
3386,0.426017,0.43864
3387,1.24465,-1.15494
3388,0.751123,0.685282
3389,-0.91041,-0.101054
3390,-0.1987,-0.410439
3391,-0.553743,-0.152161
3392,0.701902,0.733596
3393,-0.767521,-1.60024
3394,1.1891,0.547153
3395,-1.20795,1.08082
3396,-0.314323,-0.520486
3397,-0.770888,-0.647033
3398,-1.82801,-0.244177
3399,-0.432396,-1.18386
3400,-2.54821,0.309094
3401,-0.805107,-1.23374
3402,-1.37205,-1.94551
3403,0.795229,1.78126
3404,-0.262315,1.6438
3405,0.0381496,-0.367282
3406,2.0589,0.33291
3407,-0.613461,0.217055
3408,0.64316,-0.442001
3409,1.52039,-0.655559
3410,-1.48786,0.670328
3411,0.0322121,0.908887
3412,0.683403,1.24119
3413,1.1369,-0.0551984
3414,0.228594,0.525511
3415,0.111506,-1.95089
3416,-0.133007,-0.334769
3417,0.961656,0.791098
3418,0.190174,0.522075
3419,-1.40167,0.290993
3420,0.87909,-0.768394
3421,1.26152,-0.32734
3422,1.43813,1.53752
3423,0.334289,-0.919899
3424,-1.20972,-1.18931
3425,3.12691,-1.69153
3426,-1.70233,0.868194
3427,-0.0553886,0.457547
3428,-0.631115,-0.142807
3429,0.0323795,0.50678
3430,-1.50885,0.861869
3431,1.39997,1.17711
3432,-0.392489,-0.135072
3433,-1.09753,-0.36434
3434,-0.474151,0.292488
3435,-0.294727,1.14282
3436,-0.206294,-0.482956
3437,-0.668037,-1.18702
3438,0.658138,-0.286774
3439,0.428216,-0.815817
3440,-0.45434,-0.237897
3441,1.30642,0.408104
3442,1.23808,-0.264096
3443,0.16774,1.14019
3444,0.145334,-0.173609
3445,1.37448,-2.40707
3446,-0.422701,0.169282
3447,0.484998,0.463555
3448,1.18014,-1.34977
3449,1.53564,-1.45204
3450,0.176556,-1.3967
3451,0.457796,-1.87517
3452,-0.0700632,-0.130878
3453,-0.341682,-0.790665
3454,-0.355039,-1.75104
3455,-0.27545,-0.886393
3456,1.19865,0.807948
3457,-0.774734,-0.604036
3458,-0.481436,0.685442
3459,0.270541,-1.51133
3460,-0.489361,-0.228537
3461,-0.166446,0.808954
3462,-1.12388,1.17666
3463,-0.484637,0.128386
3464,-0.156313,-0.0225293
3465,-0.1664,-0.36195
3466,-0.580281,-0.979035
3467,-0.385245,1.11683
3468,0.115971,0.728078
3469,-0.830085,-1.10529
3470,0.0988236,0.591895
3471,0.150142,1.4814
3472,-0.626722,-1.20043
3473,-0.566717,0.510606
3474,-0.310721,0.417058
3475,0.196123,0.146278
3476,-0.637553,-0.128538
3477,0.0442474,-0.774142
3478,-0.648999,0.791625
3479,-0.197397,-0.926046
3480,-0.584852,-0.859029
3481,0.935663,-1.16045
3482,-1.35118,-0.436204
3483,0.462439,0.0182764
3484,0.107038,1.211
3485,-0.696919,-1.16358
3486,0.210941,-1.04087
3487,-2.58983,0.628457
3488,0.319764,0.237448
3489,-0.44035,1.37053
3490,-1.00954,0.909585
3491,-0.816878,-0.100517
3492,0.380581,0.960308
3493,-0.226431,-1.05137
3494,-0.574837,-1.75553
3495,1.76471,0.415173
3496,-0.0660937,-1.1429
3497,0.00778072,3.18252
3498,2.99488,1.17181
3499,-1.06257,-0.170033
3500,0.044985,0.369528
3501,1.90554,-0.765035
3502,-0.442016,0.18793
3503,-0.352107,1.47474
3504,-1.79434,-1.03134
3505,1.96822,0.294282
3506,-1.25319,-0.784713
3507,0.358406,0.333727
3508,-0.441844,-1.00966
3509,-0.439252,-0.042031
3510,1.16891,-0.267208
3511,-0.161217,-1.7348
3512,-0.0581941,-0.870159
3513,-0.0740014,1.04624
3514,0.515906,0.587097
3515,-1.80529,-0.802953
3516,-1.07632,0.0366481
3517,-2.0406,1.52594
3518,3.43315,1.55427
3519,0.794556,0.551897
3520,0.665021,-0.779407
3521,-0.877975,-0.656805
3522,1.18801,-0.106211
3523,-0.733467,0.663398
3524,0.784551,-0.114229
3525,1.24774,0.411149
3526,1.19849,1.20084
3527,0.959457,-0.476757
3528,0.296182,1.24527
3529,-1.71719,0.137436
3530,1.12901,1.56462
3531,-1.33936,-0.366105
3532,0.352753,1.03452
3533,-0.532622,1.33237
3534,-0.35869,-0.0477021
3535,-0.394482,0.332265
3536,-0.699549,0.953377
3537,1.15034,0.668099
3538,-0.961298,-0.563373
3539,0.489997,-1.25391
3540,2.9661,-0.42431
3541,-1.13047,1.12253
3542,-0.457653,-0.975202
3543,0.310167,0.422964
3544,-0.708594,0.220235
3545,-0.768545,1.27097
3546,1.53297,0.340547
3547,0.274226,0.759604
3548,-0.19691,-0.0249584
3549,0.84133,-0.471312
3550,-0.115234,-0.839672
3551,-1.74305,1.30188
3552,0.000310923,0.926637
3553,0.665116,0.843278
3554,-1.96847,-0.181124
3555,-0.665434,-0.170014
3556,-0.886469,-1.54795
3557,-0.29019,0.561329
3558,0.357251,-2.07595
3559,1.75494,-0.102417
3560,-1.18746,-0.877718
3561,-1.2292,-1.86792
3562,-0.63952,0.467793
3563,0.0657177,0.356471
3564,0.0598932,-0.357039
3565,1.30536,0.51162
3566,0.709482,-1.20888
3567,-0.451609,-2.42487
3568,-0.397365,-0.817604
3569,-0.317696,-1.22026
3570,1.28307,1.78099
3571,0.340007,-0.0351354
3572,0.277026,1.78545
3573,1.17769,1.54058
3574,-0.972832,1.54587
3575,-0.196834,-0.807928
3576,0.168308,-0.789212
3577,-1.37234,1.60745
3578,-0.404856,-0.661196
3579,0.603162,-0.449149
3580,-0.913964,-0.242307
3581,0.206865,-0.794251
3582,-0.71544,1.46065
3583,0.500614,-0.200429
3584,0.659694,-2.33363
3585,-0.588343,-0.349516
3586,0.120243,1.32561
3587,-1.44245,0.546446
3588,1.30865,1.88578
3589,0.49392,0.427566
3590,0.184583,0.473152
3591,1.36807,-1.40267
3592,0.200633,1.25495
3593,2.01927,0.71337
3594,0.628729,1.20907
3595,-0.311026,-1.16706
3596,0.15788,-1.04803
3597,0.164431,0.0159409
3598,1.89722,2.24176
3599,0.0131175,0.915096
3600,1.21182,-0.642087
3601,1.67444,0.888443
3602,1.162,0.050165
3603,-0.163716,-1.76906
3604,-1.3642,0.995874
3605,0.752686,1.25423
3606,0.810667,1.73651
3607,0.940456,-0.256195
3608,-1.44614,1.35461
3609,-0.753403,-1.02101
3610,-0.447986,0.714295
3611,0.928656,-0.209291
3612,0.955731,-0.357146
3613,1.08765,0.879468
3614,0.3253,-0.746652
3615,1.72394,0.889026
3616,-0.573241,-1.21544
3617,-0.661323,-0.618751
3618,-0.69562,1.45678
3619,0.530086,-1.05168
3620,-1.07954,0.103508
3621,-0.220638,-0.0226932
3622,-0.919406,2.41193
3623,1.95525,-0.0183719
3624,0.840939,0.321252
3625,0.583777,0.0102997
3626,-0.0160502,-0.810569
3627,-0.989633,0.434948
3628,1.26747,1.81305
3629,-1.07962,-0.269451
3630,-1.86676,-1.36714
3631,-0.333716,-1.49376
3632,1.68181,1.18983
3633,-0.939871,0.713564
3634,0.310614,-1.72565
3635,-1.72315,0.698532
3636,-0.889151,-0.911816
3637,-0.524501,1.70049
3638,0.523747,-0.738283
3639,0.468085,1.50477
3640,-1.62254,-0.475437
3641,-0.379217,-0.0888711
3642,-0.218368,0.821916
3643,2.41512,-0.5516
3644,-0.252584,2.37629
3645,-1.72796,0.0213726
3646,-1.08297,-0.580617
3647,0.290535,-0.108443
3648,3.41047e-05,-0.237099
3649,0.933467,-0.173618
3650,0.593094,-0.828271
3651,-1.22425,-3.8078
3652,1.7581,-1.95563
3653,0.629193,1.11475
3654,-1.2077,0.17998
3655,-0.626844,-0.311856
3656,-0.12025,-1.08382
3657,0.293545,-0.3534
3658,-0.558089,1.7613
3659,0.149205,0.119985
3660,1.56789,0.331621
3661,-0.438081,-0.0605702
3662,0.544171,-1.82945
3663,-0.811692,-1.10576
3664,0.244901,-0.245289
3665,1.08955,-0.730763
3666,1.11293,-0.0245459
3667,-0.00954759,-2.05323
3668,0.59156,1.52242
3669,0.918058,-0.319786
3670,-1.21802,0.963244
3671,-1.83177,-0.495043
3672,0.0341267,0.456958
3673,-1.55473,1.15566
3674,-1.10879,-1.57157
3675,-0.00514712,-0.330342
3676,0.336565,1.31285
3677,0.999097,0.908015
3678,-1.11297,0.934159
3679,-2.42948,0.646091
3680,-0.889093,-0.0147485
3681,-1.40445,1.11068
3682,0.634684,-1.79243
3683,-0.553272,0.611297
3684,-1.39082,-2.19976
3685,0.0545911,0.561149
3686,-1.12754,0.362812
3687,-1.16693,-0.695055
3688,-1.49355,-0.334046
3689,0.473548,0.0431602
3690,1.64462,-0.96024
3691,-0.100494,-0.548943
3692,-0.807125,-2.04862
3693,-0.896121,0.76691
3694,-0.41972,-1.45015
3695,-1.46481,1.81351
3696,-0.881753,-0.480603
3697,0.240467,-0.236455
3698,0.669204,0.480017
3699,-0.823889,-0.628753
3700,-1.50293,-0.30031
3701,2.86091,0.772289
3702,-0.342216,2.27613
3703,0.738196,-0.942234
3704,0.814875,0.408623
3705,-0.477046,-0.556825
3706,-1.27859,0.319367
3707,-0.989355,0.344727
3708,-1.37811,-1.40405
3709,-0.585312,-0.86219
3710,-0.943418,0.437506
3711,-0.0880496,0.184759
3712,1.85574,1.21495
3713,-0.234098,-0.455393
3714,0.796214,0.421878
3715,-0.512151,0.364767
3716,-1.23688,1.10755
3717,-1.16249,0.718331
3718,-0.504949,0.416123
3719,0.676209,-1.9404
3720,-0.55163,0.352226
3721,0.910906,-0.807988
3722,-0.257904,-0.164607
3723,-1.02803,-0.311753
3724,-0.909301,-0.333945
3725,1.4013,0.88514
3726,-0.0466628,-0.209058
3727,1.43606,-0.665131
3728,0.396716,1.08779
3729,-1.65681,-1.36589
3730,-0.46044,0.21643
3731,0.254269,1.34167
3732,0.0539135,1.45048
3733,1.44925,0.428434
3734,-0.825599,1.10063
3735,0.521277,-1.51448
3736,-0.372465,0.734579
3737,-0.490621,-1.20512
3738,-0.41443,-0.685063
3739,-1.22768,0.195248
3740,-0.219803,-0.0363413
3741,-0.128013,0.229519
3742,-0.178942,0.624073
3743,2.13384,0.12494
3744,-0.614082,1.12216
3745,-1.18949,-1.28423
3746,-0.832617,0.17936
3747,-0.354587,-0.577356
3748,-0.271168,-1.09029
3749,0.64472,-0.31315
3750,0.741699,-0.865905
3751,0.0922327,-0.535341
3752,1.02823,-0.292428
3753,1.29983,-0.705412
3754,0.137074,0.74593
3755,0.473306,0.56385
3756,0.383884,1.91879
3757,0.710521,0.622254
3758,-0.169576,-0.156961
3759,0.0532689,0.704181
3760,-0.505311,0.622421
3761,-0.277576,0.111101
3762,0.1433,2.22272
3763,0.747426,0.528135
3764,1.34107,0.751266
3765,2.64681,-0.83351
3766,1.87062,-1.37134
3767,0.662996,-1.32929
3768,0.384155,-0.216948
3769,0.570721,0.064291
3770,1.32486,1.11136
3771,-1.32846,-0.226976
3772,0.706361,0.360844
3773,1.24749,-0.949948
3774,2.25624,-0.344425
3775,0.24726,-1.09737
3776,-0.398868,-0.875559
3777,0.505262,0.431151
3778,-0.348147,-0.668404
3779,-0.340192,1.34143
3780,-0.507183,0.0875566
3781,-1.63808,-0.441687
3782,1.03169,-1.61217
3783,0.801397,-1.29677
3784,-0.6691,0.314355
3785,-1.45103,-1.12819
3786,-0.701327,-0.601603
3787,-0.666746,1.17103
3788,-2.03242,1.07914
3789,-0.902321,0.121937
3790,-0.808869,-0.722623
3791,2.17024,-1.0072
3792,-0.187298,0.206702
3793,-0.124626,-0.982106
3794,-0.635547,-1.4599
3795,0.724277,0.0791987
3796,1.55768,-0.490532
3797,-0.425086,1.98301
3798,-1.24944,-0.797455
3799,1.08554,1.31662
3800,-0.701864,0.284679
3801,0.540134,0.525649
3802,-0.226923,-0.0935138
3803,-1.056,-0.567984
3804,-1.10937,-0.766634
3805,-0.410374,-0.458158
3806,0.447293,-0.43197
3807,-0.686163,-1.75839
3808,-0.252961,1.78972
3809,1.66761,-0.0153493
3810,-0.610327,1.56582
3811,-0.278465,-0.94046
3812,-0.716994,-1.05747
3813,-1.03756,-0.293469
3814,-0.270938,-0.891748
3815,0.276706,0.197758
3816,-0.0589513,-1.71443
3817,-0.683134,0.219815
3818,-0.885949,0.1296
3819,0.0320234,0.827359
3820,0.230695,0.104815
3821,-0.0715901,-0.571177
3822,-0.534505,1.2944
3823,-1.24524,0.471463
3824,0.481778,0.898512
3825,1.28621,-1.2546
3826,0.694789,-1.31387
3827,1.32528,0.343071
3828,1.09596,-0.60927
3829,1.51211,1.07326
3830,-0.641588,-0.0324452
3831,0.0545351,-1.45966
3832,0.940727,0.960828
3833,-0.4344,-0.0884471
3834,-0.165905,-0.358696
3835,1.70175,-1.4663
3836,-1.79031,-0.815694
3837,-0.87784,1.10577
3838,0.151724,-0.390472
3839,-0.809359,-0.259575
3840,1.07303,-1.00261
3841,0.54361,1.70143
3842,0.926278,-0.777307
3843,-0.504214,-0.410349
3844,-0.895268,0.640744
3845,0.085328,-2.48847
3846,0.138155,1.51021
3847,-2.96851,0.902694
3848,-1.21789,0.249918
3849,0.509718,0.00273677
3850,-0.740846,0.345291
3851,-0.239623,1.81045
3852,0.250327,1.03309
3853,1.54809,-0.520012
3854,-0.225308,-1.16984
3855,0.413571,-0.0344176
3856,-0.671243,0.632634
3857,-0.181046,0.478528
3858,-0.0233252,-0.0271733
3859,-1.20038,-0.074096
3860,0.441807,1.54363
3861,1.66279,-0.18376
3862,0.699879,0.853853
3863,-0.626226,0.181934
3864,0.625484,-0.59508
3865,0.722658,-2.00658
3866,0.29315,0.0715238
3867,0.609133,-0.0381276
3868,-1.15352,-1.16224
3869,-1.41542,0.89273
3870,0.987448,-0.09592
3871,1.01957,-0.221987
3872,0.376506,-0.143914
3873,-0.771944,-1.24778
3874,0.442281,-0.749313
3875,1.08832,-0.0907806
3876,0.914945,0.0560366
3877,-1.10359,-0.206464
3878,-0.305078,-0.323106
3879,-0.985122,-0.50838
3880,0.454951,-0.895766
3881,0.752751,-1.33246
3882,0.99114,-0.014065
3883,0.804428,0.529748
3884,0.67986,0.311094
3885,-0.0437655,-1.16841
3886,-0.056259,1.4081
3887,-1.21384,-0.474539
3888,-0.0201909,0.621916
3889,-0.586673,0.0741323
3890,0.294946,-0.0205066
3891,1.51598,0.493744
3892,0.614019,1.4906
3893,0.349168,0.124938
3894,-0.196391,0.17715
3895,0.35792,-1.03151
3896,0.022904,2.26429
3897,-1.84815,-0.389604
3898,0.460972,0.382486
3899,-0.236484,-0.871228
3900,-1.6229,-0.644527
3901,-0.718303,-1.32647
3902,1.03228,0.169351
3903,-1.0796,2.08246
3904,-1.19766,-0.379809
3905,-0.866569,1.11025
3906,-0.201785,0.0313777
3907,0.650812,0.493025
3908,1.24101,-0.524125
3909,-0.0013827,-1.37352
3910,-1.07095,0.113472
3911,1.27209,-0.662816
3912,-0.411505,-1.179
3913,-0.41277,-0.134218
3914,-1.73163,-1.39881
3915,-1.04389,-1.87839
3916,1.05494,0.0376418
3917,-0.0472587,0.848237
3918,-0.0100856,-0.499663
3919,0.963399,-0.40514
3920,-0.250842,-1.24204
3921,1.14025,-1.02162
3922,-0.357654,-0.600009
3923,-1.43122,-0.638219
3924,-1.56429,1.14793
3925,1.36978,-0.309536
